epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.22933724522590637,9.999999747378752e-06,2.403139114379883,0.22933724522590637,0.38834476470947266,1.510170340538025,0.38834476470947266
0,0.3803251087665558,9.999999747378752e-05,1.758017897605896,0.5357142686843872,1.1508795022964478
1,0.46910032629966736,9.999999747378752e-05,1.3744969367980957,0.5625,1.044884204864502
2,0.49453476071357727,9.999999747378752e-05,1.2606523036956787,0.5853174328804016,0.9828366637229919
3,0.5093890428543091,9.999999747378752e-05,1.1957348585128784,0.5952380895614624,0.9551002383232117
4,0.523332417011261,9.999999747378752e-05,1.1486836671829224,0.598710298538208,0.9281476140022278
5,0.5379064083099365,9.999999747378752e-05,1.1163655519485474,0.605654776096344,0.9087209105491638
6,0.5456838607788086,9.999999747378752e-05,1.092596411705017,0.6071428656578064,0.9050490260124207
7,0.5501681566238403,9.999999747378752e-05,1.0670497417449951,0.6145833134651184,0.8922212719917297
8,0.5631306171417236,9.999999747378752e-05,1.0423879623413086,0.6180555820465088,0.8797967433929443
9,0.5756025910377502,9.999999747378752e-05,1.0159367322921753,0.6170634627342224,0.8706384897232056
10,0.5736407041549683,9.999999747378752e-05,1.0154011249542236,0.6279761791229248,0.8664220571517944
11,0.5750420689582825,9.999999747378752e-05,1.0034050941467285,0.6264880895614624,0.858721911907196
12,0.5774243474006653,9.999999747378752e-05,0.9954819083213806,0.6269841194152832,0.8545500636100769
13,0.5830997824668884,9.999999747378752e-05,0.986976683139801,0.6334325671195984,0.8489753007888794
14,0.5906670689582825,9.999999747378752e-05,0.9697484374046326,0.6309523582458496,0.8450720906257629
15,0.5964125394821167,9.999999747378752e-05,0.9592446088790894,0.6329365372657776,0.8382331728935242
16,0.5928391218185425,9.999999747378752e-05,0.9600052237510681,0.6428571343421936,0.837224543094635
17,0.6058716177940369,9.999999747378752e-05,0.9396858811378479,0.641865074634552,0.8320822715759277
18,0.6041199564933777,9.999999747378752e-05,0.9257956147193909,0.6423611044883728,0.8234631419181824
19,0.6080437302589417,9.999999747378752e-05,0.9301214814186096,0.6498016119003296,0.8189659118652344
20,0.6118974089622498,9.999999747378752e-05,0.9196661710739136,0.6532738208770752,0.8129033446311951
0,0.47270438075065613,0.0010000000474974513,1.33437180519104,0.5885826945304871,0.9916428923606873
1,0.541503369808197,0.0010000000474974513,1.08403742313385,0.6087598204612732,0.9341313242912292
0,0.7136029601097107,0.0010000000474974513,0.6207557320594788,0.7317708134651184,0.729344367980957
1,0.7577205896377563,0.0010000000474974513,0.5052016377449036,0.7864583134651184,0.43862155079841614
2,0.8136029243469238,0.0010000000474974513,0.4233223497867584,0.8072916865348816,0.42283353209495544
3,0.8345588445663452,0.0010000000474974513,0.3727307617664337,0.8098958134651184,0.47506392002105713
4,0.8415440917015076,0.0010000000474974513,0.35471096634864807,0.7864583134651184,0.5197436213493347
0,0.6617646813392639,9.999999747378752e-05,0.702202320098877,0.6973684430122375,0.5920509696006775
1,0.7363970875740051,9.999999747378752e-05,0.55958092212677,0.7394737005233765,0.5531834363937378
2,0.7455882430076599,9.999999747378752e-05,0.5515422821044922,0.7605262994766235,0.5110883116722107
3,0.7661764621734619,9.999999747378752e-05,0.5120972990989685,0.7868421077728271,0.46851035952568054
4,0.7860293984413147,9.999999747378752e-05,0.4705770015716553,0.7894737124443054,0.46645018458366394
5,0.8051470518112183,9.999999747378752e-05,0.4251003563404083,0.8026315569877625,0.4437828063964844
6,0.8084558844566345,9.999999747378752e-05,0.42135924100875854,0.8342105150222778,0.4245246946811676
7,0.8272058963775635,9.999999747378752e-05,0.3953040540218353,0.8315789699554443,0.38707563281059265
8,0.8474264740943909,9.999999747378752e-05,0.34448644518852234,0.8421052694320679,0.3760128915309906
9,0.8522058725357056,9.999999747378752e-05,0.33665233850479126,0.8368421196937561,0.35104674100875854
10,0.8617647290229797,9.999999747378752e-05,0.32141628861427307,0.8605263233184814,0.32682642340660095
11,0.8713235259056091,9.999999747378752e-05,0.29089927673339844,0.8736842274665833,0.43237096071243286
12,0.8816176652908325,9.999999747378752e-05,0.2748042047023773,0.8763157725334167,0.299862802028656
13,0.8926470875740051,9.999999747378752e-05,0.2461521327495575,0.8894736766815186,0.24682676792144775
14,0.8919117450714111,9.999999747378752e-05,0.2362622618675232,0.9131578803062439,0.22823728621006012
15,0.8977941274642944,9.999999747378752e-05,0.24494196474552155,0.9078947305679321,0.21823760867118835
16,0.9095588326454163,9.999999747378752e-05,0.21843023598194122,0.8894736766815186,0.29148396849632263
